CIK,Reporting Type,Reporting Year,Counterparty,Notional Amount,Reference Entity/Obligation,Expiration Date,Appreciation/Depreciation,Upfront Payments Paid/Received,Buy/Sell Protection,Description,Fixed Rate
0000798290,N-Q,15,JPMorgan Chase Bank N.A.,6000000,NaN,6/20/18,NaN,NaN,Buy,NaN,
0000798290,N-Q,15,Credit Suisse International,6000000,NaN,6/20/18,NaN,NaN,Buy,NaN,
0000798290,N-Q,15,JPMorgan Chase Bank N.A.,7000000,NaN,6/20/18,NaN,NaN,Buy,NaN,
0000798290,N-Q,15,JPMorgan Chase Bank N.A.,7000000,NaN,6/20/18,NaN,NaN,Buy,NaN,
0000798290,N-Q,15,JPMorgan Chase Bank N.A.,5500000,NaN,6/20/18,NaN,NaN,NaN,NaN,
0000798290,N-Q,15,Barclays Bank PLC,5500000,NaN,12/20/18,NaN,NaN,NaN,,1.0
0000798290,N-Q,15,JPMorgan Chase Bank N.A.,10500000,NaN,12/20/18,NaN,NaN,NaN,,5.0
0000798290,N-Q,15,Barclays Bank PLC,5500000,NaN,12/20/18,NaN,NaN,NaN,,5.0
0000798290,N-Q,15,JPMorgan Chase Bank N.A.,1700000,NaN,9/20/17,NaN,NaN,NaN,,1.0
0000798290,N-Q,15,Barclays Bank PLC,43500000,NaN,6/20/20,NaN,NaN,NaN,,1.0
0000798290,N-Q,15,Barclays Bank PLC,6250000,NaN,9/20/17,NaN,NaN,NaN,,2.93
0000798290,N-Q,15,Barclays Bank PLC,550000,NaN,9/20/16,12104,"(11,666",NaN,,1.0
0000798290,N-Q,15,Barclays Bank PLC,300000,NaN,6/20/18,"(1,605","(8,671",NaN,,1.0
0000798290,N-Q,15,International,125000,NaN,9/20/20,(218,"(2,370",NaN,,5.0
0000798290,N-Q,15,International,225000,NaN,9/20/20,1219,"(4,856",NaN,NaN,
0001412445,N-CSR,10,"Morgan Stanley Capital Services, Inc.",17000000,NaN,12/20/11,NaN,NaN,NaN,NaN,
0001412445,N-CSR,10,"Morgan Stanley Capital Services, Inc.",3660000,NaN,3/20/17,NaN,NaN,NaN,NaN,
0001412445,N-CSR,10,"Morgan Stanley Capital Services, Inc.",3670000,NaN,3/20/17,NaN,NaN,NaN,NaN,
0001412445,N-CSR,10,"Morgan Stanley Capital Services, Inc.",3660000,NaN,3/20/17,NaN,NaN,NaN,NaN,
0001412445,N-CSR,10,"Morgan Stanley Capital Services, Inc.",3670000,NaN,3/20/17,NaN,NaN,NaN,NaN,
0000764797,N-CSRS,14,NaN,"15,000"," DISH DBS Corp., 6.75%, 6/1/2021, BB  ", 6/20/2013 9/20/2018 ,"1,149","1,132",NaN,NaN,
0000764797,N-CSRS,14,NaN,"50,000"," General Motors Corp., 3.3%, 12/20/2017, BB+ ", 9/20/2012 12/20/2017 ,"4,569","2,581",Buy,NaN,
0001039001,N-Q,07,Deutsche Bank AG,200000,"INCO LTD 7.750%, 05/15/12",03/20/17,NaN,NaN,Buy,NaN,
0001039001,N-Q,07,Deutsche Bank AG,180000,"INCO LTD 7.750%, 05/15/12",03/20/17,NaN,NaN,Sell,,0.12  %
0001039001,N-Q,07,"JPMorgan Chase Bank, N.A., NY",95000,"INCO LTD 7.750%, 05/15/12",03/20/17,NaN,NaN,Sell,,0.20
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",195000,"INCO LTD 7.750%, 05/15/12",03/20/17,NaN,NaN,Buy,,0.22
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",180000,"INCO LTD 7.750%, 05/15/12",03/20/17,NaN,NaN,NaN,,0.15
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",195000,"INCO LTD 7.750%, 05/15/12",3/20/17,NaN,NaN,NaN,,0.157
0001039001,N-Q,07,Goldman Sachs International,615000,"K. Hovnanian Enterprises, Inc. 6.500%, 01/15/14",06/20/08,NaN,NaN,NaN,,0.20
0001039001,N-Q,07,Goldman Sachs International,385000,"K. Hovnanian Enterprises, Inc. 6.500%, 01/15/14",06/20/08,NaN,NaN,NaN,,0.43
0001039001,N-Q,07,Goldman Sachs International,385000,"K. Hovnanian Enterprises, Inc. 6.500%, 01/15/14",06/20/08,NaN,NaN,NaN,,0.43
0001039001,N-Q,07,Credit Suisse International,605000,"NJSC Naftogaz of Ukraine 8.125%, 09/30/09",04/20/11,NaN,NaN,NaN,,0.10
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",360000,"Republic of Colombia 10.375%, 01/28/33",08/20/15,NaN,NaN,NaN,NaN,
0001039001,N-Q,07,"Citibank N.A., New York",745000,"Republic of Hungary 4.500%, 01/29/14",12/20/15,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,UBS AG,275000,"Republic of Indonesia 6.750%, 03/10/14",09/20/11,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,Deutsche Bank AG,420000,"Republic of Peru 8.750%, 11/21/33",12/20/16,NaN,NaN,Buy,NaN,
0001039001,N-Q,07,Deutsche Bank AG,225000,"Republic of Peru 8.750%, 11/21/33",04/20/17,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,Deutsche Bank AG,1500000,Republic of the Philippines 10.625% 03/16/25,09/20/15,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",255000,"Republic of Turkey 11.875%, 01/15/30",11/20/16,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",125000,"Republic of Venezuela 9.250%, 09/15/27",11/20/15,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,Barclays Bank PLC,375000,"Residential Capital, LLC 6.375%, 06/30/10",03/20/08,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,Barclays Bank PLC,188000,"Residential Capital, LLC 6.375%, 06/30/10",03/20/08,NaN,NaN,Sell,,(1.545
0001039001,N-Q,07,Goldman Sachs International,188000,"Residential Capital, LLC 6.375%, 06/30/10",03/20/08,NaN,NaN,Sell,,3.425
0001039001,N-Q,07,Goldman Sachs International,187000,"Residential Capital, LLC 6.375%, 06/30/10",03/20/08,NaN,NaN,Sell,,1.4
0001039001,N-Q,07,Barclays Bank PLC,286000,"Residential Capital, LLC 6.500%, 04/17/13",03/20/08,NaN,NaN,Sell,,(1.750
0001039001,N-Q,07,Credit Suisse International,188000,"Residential Capital, LLC 6.500%, 04/17/13",03/20/08,NaN,NaN,Sell,,(1.750
0001039001,N-Q,07,Barclays Bank PLC,180000,"Smithfield Foods Inc. 7.750%, 05/15/13",03/20/12,NaN,NaN,Sell,,(3.750
0001039001,N-Q,07,Credit Suisse International,185000,"Smithfield Foods Inc. 7.750%, 05/15/13",03/20/12,NaN,NaN,Sell,,3.75
0001039001,N-Q,07,"Lehman Brothers Special Financing, Inc.",235000,"Smithfield Foods Inc. 7.750%, 05/15/13",03/20/12,NaN,NaN,Sell,,2.06
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",260000,"Smithfield Foods Inc. 7.750%, 05/15/13",03/20/12,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,Goldman Sachs International,1115000,"Standard Pacific Corp. 6.875%, 05/15/11",06/20/08,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,"JPMorgan Chase Bank, N.A., NY",75000,"Ukraine Government 7.650%, 06/11/13",08/20/11,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,"Citibank N.A., New York",96000,"Univision Communications Inc. 7.850%, 07/15/11",06/20/08,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,"Lehman Brothers Special Financing, Inc.",96000,"Univision Communications Inc. 7.850%, 07/15/11",06/20/08,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,"Lehman Brothers Special Financing, Inc.",193000,"Univision Communications Inc. 7.850%, 07/15/11",06/20/08,NaN,NaN,Buy,NaN,
0001039001,N-Q,07,"Lehman Brothers Special Financing, Inc.",426000,"Univision Communications Inc. 7.850%, 07/15/11",06/20/08,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,Credit Suisse International,95000,"Vale Overseas Limited 8.250%, 01/17/34",03/20/17,NaN,NaN,Sell,NaN,
0001039001,N-Q,07,Deutsche Bank AG,200000,"Vale Overseas Limited 8.250%, 01/17/34",03/20/17,NaN,NaN,Sell,,0.6
0001039001,N-Q,07,Deutsche Bank AG,180000,"Vale Overseas Limited 8.250%, 01/17/34",03/20/17,NaN,NaN,Sell,,0.75
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",195000,"Vale Overseas Limited 8.250%, 01/17/34",03/20/17,NaN,NaN,Sell,,0.75
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",95000,"Vale Overseas Limited 8.250%, 01/17/34",03/20/17,NaN,NaN,Sell,,0.875
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",195000,"Vale Overseas Limited 8.250%, 01/17/34",03/20/17,NaN,NaN,Sell,,1.0
0001039001,N-Q,07,"Morgan Stanley Capital Services, Inc.",180000,"Vale Overseas Limited 8.250%, 01/17/34",03/20/17,NaN,NaN,Sell,,1.85
0001039001,N-Q,07,"Citibank N.A., New York",100000,"Williams Companies Inc. 7.125%, 09/01/11",03/20/12,NaN,NaN,Buy,,1.85
0001039001,N-Q,07,Credit Suisse International,100000,"Williams Companies Inc. 7.125%, 09/01/11",03/20/12,NaN,NaN,Sell,,1.85
0001039001,N-Q,07,Credit Suisse International,100000,"Williams Companies Inc. 7.125%, 09/01/11",03/20/12,NaN,NaN,Sell,,2.1
0001039001,N-Q,07,Deutsche Bank AG,230000,"Williams Companies Inc. 7.125%, 09/01/11",03/20/12,NaN,NaN,Sell,,2.15
0000012601,N-CSRS,16,NaN,Date,NaN,Rate,NaN,Amount,Sell,,5.0
0000012601,N-CSRS,16,NaN,06/20/2021,NaN,(5.00,NaN,3500,Buy,NaN,
0000012601,N-CSRS,16,NaN,12/20/2020,NaN,(5.00,NaN,4356,Sell,NaN,
0000012601,N-CSRS,16,NaN,12/20/2020,NaN,(5.00,NaN,4356,Sell,NaN,
0000052136,N-CSRS,14,"Morgan Stanley Capital Services, Inc.",3050000,"CDX.EM* Series 21, 5-Year",6/20/2019,NaN,NaN,Sell,NaN,
0001398078,N-CSR,15,NaN,"13,860000",NaN,6/20/20,NaN,NaN,Sell,NaN,
0000067813,N-CSR,13,BBP,"(100,000","Anadarko Petroleum Corp.,1.00%, 06/20/17",06/20/2017,"1,789",NaN,Sell,NaN,
0000067813,N-CSR,13,GSI,"(900,000","Arcelormittal, 6.13%, 06/01/18",03/20/2016,"(21,534",NaN,Sell,NaN,
0000067813,N-CSR,13,GSI,"(500,000","Canadian Natural Resources Ltd.,6.25%, 03/15/38",12/20/2015,"3,499",NaN,Sell,NaN,
0000067813,N-CSR,13,BBP,"(300,000",CDX.NA.IG.17,12/20/2016,"1,876",NaN,Sell,NaN,
0000067813,N-CSR,13,GSI,"(300,000",CDX.NA.IG.17,12/20/2016,"2,202",NaN,Sell,NaN,
0000067813,N-CSR,13,BBP,"(1,400,000",CDX.NA.IG.18,06/20/2017,"4,529",NaN,Sell,NaN,
0000067813,N-CSR,13,BOA,"(1,600,000",CDX.NA.IG.18,06/20/2017,858,NaN,Buy,,0.4
0000067813,N-CSR,13,GSI,"(4,100,000",CDX.NA.IG.18,06/20/2017,"45,935",NaN,Sell,,0.39
0000067813,N-CSR,13,BBP,"(2,400,000","Federative Republic of Brazil,12.25%, 03/06/30",06/20/2016,"26,483",NaN,Sell,,0.85
0000067813,N-CSR,13,GSI,"(1,400,000","Federative Republic of Brazil,12.25%, 03/06/30",09/20/2017,"30,707",NaN,Sell,,4
0000067813,N-CSR,13,GSI,"(1,000,000","Forest Oil Corp., 7.25%, 06/15/19",06/20/2017,"7,482",NaN,Sell,,0.73
0000067813,N-CSR,13,GSI,"(2,000,000","Gazprom International BV, 5.63%, 07/22/13",03/20/2017,"122,416",NaN,Sell,,0.45
0000067813,N-CSR,13,BBP,"(300,000","Metlife Inc., 4.75%, 02/08/21",12/20/2017,"3,997",NaN,Sell,,0.54
0000067813,N-CSR,13,GSI,"(1,000,000","MGM Resorts International, 7.63%, 01/15/17",03/20/2014,"26,232",NaN,Sell,,(1.015
0000067813,N-CSR,13,GSI,"(600,000","NRG Energy Inc., 5.00%, 06/20/17",06/20/2017,"83,784",NaN,Sell,,(1.205
0000067813,N-CSR,13,GSI,"(200,000","NRG Energy Inc., 8.50%, 06/15/19",03/20/2017,"31,869",NaN,Sell,,0.535
0000067813,N-CSR,13,GSI,"(1,000,000","NRG Energy Inc., 8.50%, 06/15/19",06/20/2017,"153,391",NaN,Sell,,0.548
0000067813,N-CSR,13,BBP,"(400,000","Prudential Financial Inc.,4.50%, 07/15/13",12/20/2017,"3,528",NaN,Sell,,0.61
0000067813,N-CSR,13,GSI,"(700,000","Russian Federation, 7.50%, 03/31/30",09/20/2017,"32,528",NaN,NaN,,1.385
0000067813,N-CSR,13,GSI,"(1,600,000","United Mexican States,5.95%, 03/19/19",09/20/2017,"33,738",NaN,NaN,,3.75
0000067813,N-CSR,13,BBP,"(1,200,000","United Mexican States,7.50%, 04/08/33",06/20/2016,"13,160",NaN,NaN,,0.68
0000067813,N-CSR,13,,"(72,100,000",CDX.NA.IG.19,12/20/2017,"46,871",NaN,NaN,,0.71
0001352280,N-CSR,16,Morgan Stanley,"7,671,000"," Markit CDX North America High Yield Index, Series 26",06/20/2021,,NaN,NaN,,0.85
0001352280,N-CSR,16,Morgan Stanley,"18,500,000"," Markit CDX North America Investment Grade Index, Series 26",06/20/2021,,NaN,NaN,,0.865
0001352280,N-CSR,16,Morgan Stanley,"3,167,000"," Markit CDX North America High Yield Index, Series 26",06/20/2021,,NaN,NaN,NaN,
0001352280,N-CSR,16,Morgan Stanley,"20,500,000"," Markit CDX North America Investment Grade Index, Series 26",06/20/2021,,NaN,NaN,NaN,
0001352280,N-CSR,16, Morgan Stanley, USD," Markit CDX North America High Yield Index, Series 26", 06/20/2021,NaN,NaN,NaN,NaN,
0001352280,N-CSR,16, Morgan Stanley, USD," Markit CDX North America Investment Grade Index, Series 26", 06/20/2021,NaN,NaN,NaN,NaN,
0001352280,N-CSR,16,Morgan Stanley,"1,370,000"," Markit CDX North America High Yield Index, Series 26",06/20/2021,,NaN,NaN,NaN,
0001352280,N-CSR,16,Morgan Stanley,"12,000,000"," Markit CDX North America Investment Grade Index, Series 26",06/20/2021,,NaN,NaN,NaN,
0000911638,N-CSR,08, Barclay s   Capital Inc. (CDX North America Investment   Grade High Volatility Index #8) ," $12,600,000 ", Barclay s   Capital Inc. (CDX North America Investment   Grade High Volatility Index #8) , 6/20/12 ,NaN, 0.750% quarterly ,NaN,NaN,
0000911638,N-CSR,08, Barclay s   Capital Inc. (CDX North America Investment   Grade High Volatility Index #10) ," 300,000 ", Barclay s   Capital Inc. (CDX North America Investment   Grade High Volatility Index #10) , 6/20/13 ,NaN, 3.500% quarterly ,NaN,NaN,
0000911638,N-CSR,08, Barclay s   Capital Inc. (CDX North America Investment   Grade High Volatility Index #10) ," 100,000 ", Barclay s   Capital Inc. (CDX North America Investment   Grade High Volatility Index #10) , 6/20/13 ,NaN, 3.500% quarterly ,NaN,NaN,
0000002646,N-CSR,15,"Citigroup, Inc.","90,563,000",CDX.EM.22 Index,12/20/19,"2,150,923","7,302,355",NaN,NaN,
0000002646,N-CSR,15,Deutsche Bank AG,"12,107,000",CDX.EM.22 Index,12/19/19,"287,548","976,222",NaN,NaN,
0000002646,N-CSR,15,"Citigroup, Inc.","1,761,000",CDX.EM.22Index,12/20/19,"41,825","141,994",NaN,NaN,
0000002646,N-CSR,15,Deutsche Bank AG,"235,000",CDX.EM.22Index,12/19/19,"5,581","18,949",NaN,NaN,
0000883622,N-Q,07,  Lehman Brothers  ,"          $(7,000,000)  ",        Dow Jones           CDX Emerging           Markets Series 5 ,          6-20-11  ,NaN,NaN,NaN,NaN,
0000883622,N-Q,07, Merrill Lynch          International ,"          (7,000,000)  ", Dow Jones CDX          Emerging Markets          Series 5 ,          6-20-11  ,NaN,NaN,NaN,NaN,
0000883622,N-Q,07,  Morgan Stanley  ,"          (14,000,000)  ", Dow Jones           CDX Emerging          Markets Series 5 ,          6-20-11  ,NaN,NaN,NaN,NaN,
0000883622,N-Q,07,  Lehman Brothers  ,"          (53,600,000)  ", Dow Jones CDX           North America           High Yield Series 7 ,          12-20-11  ,NaN,NaN,NaN,NaN,
0000883622,N-Q,07, Merrill Lynch          International ,"          (22,150,000)  ", Dow Jones CDX           North America           High Yield Series 7 ,          12-20-11  ,NaN,NaN,NaN,NaN,
0000883622,N-Q,07, Merrill Lynch          International ,"          (23,100,000)  ", Dow Jones CDX           North America           High Yield Series 7 ,          12-20-11  ,NaN,NaN,NaN,,0.24
0000883622,N-Q,07,  Morgan Stanley  ,"          (15,250,000)  ", Dow Jones CDX           North America           High Yield Series 7 ,          12-20-11  ,NaN,NaN,NaN,,0.11
0000883622,N-Q,07,  Morgan Stanley  ,"          (30,000,000)  ", Dow Jones CDX           North America           High Yield Series 7 ,          12-20-11  ,NaN,NaN,NaN,,1.4
0000883622,N-Q,07,  Morgan Stanley  ,"          (9,000,000)  ",        Federative Republic           of Brazil ,          6-20-11  ,NaN,NaN,NaN,,1.4
0000716716,N-CSR,14," Barclays BankAlcoa, Inc.",130000," Barclays BankAlcoa, Inc.", 09/20/18," (10,380"," 13,592",NaN,,1.425
0000716716,N-CSR,14," Barclays BankYum! Brands, Inc.",225000," Barclays BankYum! Brands, Inc.", 12/20/18," (1,927"," (3,905",NaN,,(4.250
0000716716,N-CSR,14, Barclays BankQuest  Diagnostics Inc.,250000, Barclays BankQuest  Diagnostics Inc., 12/20/18," 2,788"," 2,788",NaN,,(5.050
0000716716,N-CSR,14, JPMorgan ChaseCDX.NA.IG.20,600000, JPMorgan ChaseCDX.NA.IG.20, 06/20/18," 8,799"," 3,314",NaN,,(5.150
0000716716,N-CSR,14, JPMorgan ChaseKohl's Corporation,250000, JPMorgan ChaseKohl's Corporation, 06/20/18," (14,432"," 14,208",NaN,,0.65
0000716716,N-CSR,14," Morgan Stanley & Co., LLC* CDX.NA.IG.21",225000," Morgan Stanley & Co., LLC* CDX.NA.IG.21", 12/20/18, 895," 3,206",NaN,,1
0000927972,N-CSR,17,Goldman Sachs International,6500000,NaN,10/13/17,71256,1.125%,NaN,,0.3
0000927972,N-CSR,17,Bank of America N.A.,9000000,NaN,11/06/17,96269,1.275%,NaN,,0.3
0000927972,N-CSR,17,Goldman Sachs International,6700000,NaN,1/13/18,94342,1.295%,NaN,,0.325
0000927972,N-CSR,17,JP Morgan Chase Bank N.A.,6500000,NaN,2/17/18,139068,1.033%,NaN,,0.33
0000927972,N-CSR,17,Bank of America N.A.,5900000,NaN,2/16/19,6585,2.195%,NaN,,0.35
0000927972,N-CSR,17,Goldman Sachs International,1500000,NaN,5/11/63,"$(192,713",$        924,NaN,,0.37
0000927972,N-CSR,17,Goldman Sachs International,400000,NaN,5/11/63,"(19,096","(32,048",NaN,,0.51
0000927972,N-CSR,17,Goldman Sachs International,1120000,NaN,5/11/63,"(46,210","(96,992",NaN,,0.78
0000927972,N-CSR,17,Goldman Sachs International,1220000,NaN,5/11/63,"$(156,739",$      751,NaN,,0.79
0000927972,N-CSR,17,Goldman Sachs International,730000,NaN,5/11/63,"(30,119","(63,218",NaN,,3.4
0000927972,N-CSR,17,Goldman Sachs International,260000,NaN,5/11/63,"(12,413","(20,831",NaN,,0.97
0000927972,N-CSR,17,JP Morgan Chase Bank N.A.,520000,NaN,5/11/63,"(67,128",641,NaN,,1.01
0000850134,N-CSR,09,Credit Suisse International,"(776,979",NaN,6/20/14,NaN,NaN,NaN,,1.04
0000850134,N-CSR,09,"JPMorgan Chase Bank NA, NY Branch","(582,734",NaN,6/20/14,NaN,NaN,NaN,,(2.750
0000850134,N-CSR,09,Credit Suisse International,"(137,693",NaN,10/20/13,NaN,NaN,NaN,,(2.750
0000850134,N-CSR,09,Barclays Bank plc,"(4,438,230",NaN,9/20/14,NaN,NaN,NaN,,6.85
0000850134,N-CSR,09,Barclays Bank plc,"(316,125",NaN,9/20/14,NaN,NaN,NaN,,0.66
0000850134,N-CSR,09,Credit Suisse International,"(2,245,278",NaN,2/20/13,NaN,NaN,NaN,,0.72
0000850134,N-CSR,09,Barclays Bank plc,"(292,750",NaN,9/20/14,NaN,NaN,NaN,,0.72
0000850134,N-CSR,09,Credit Suisse International,54843,NaN,9/20/10,NaN,NaN,NaN,,0.74
0000850134,N-CSR,09,Deutsche Bank AG,"(292,750",NaN,9/20/14,NaN,NaN,NaN,,0.75
0000850134,N-CSR,09,Credit Suisse International,"(327,191",NaN,3/20/13,NaN,NaN,NaN,,0.75
0000850134,N-CSR,09,"Morgan Stanley Capital Services, Inc.","(669,911",NaN,3/20/13,NaN,NaN,NaN,,0.78
0000850134,N-CSR,09,"Morgan Stanley Capital Services, Inc.","(692,954",NaN,3/20/13,NaN,NaN,NaN,,0.8
0000850134,N-CSR,09,Goldman Sachs International,"(274,905",NaN,9/20/14,NaN,NaN,Buy,,0.9
0000850134,N-CSR,09,Deutsche Bank AG,"(694,462",NaN,9/20/14,NaN,NaN,NaN,,1.12
0000850134,N-CSR,09,Deutsche Bank AG,"(764,759",NaN,9/20/14,NaN,NaN,NaN,,1.2
0000850134,N-CSR,09,"Citibank NA, New York","(950,814",NaN,3/20/13,NaN,NaN,NaN,,1.38
0000850134,N-CSR,09,Barclays Bank plc,406595,NaN,1/20/10,NaN,NaN,NaN,,1.55
0000850134,N-CSR,09,"Morgan Stanley Capital Services, Inc.",398453,NaN,1/20/10,NaN,NaN,NaN,,1.55
0000850134,N-CSR,09,"JPMorgan Chase Bank NA, NY Branch",122602,NaN,9/20/14,NaN,NaN,NaN,,3.05
0000850134,N-CSR,09,Barclays Bank plc,"(352,095",NaN,9/20/14,NaN,NaN,NaN,,3.05
0000850134,N-CSR,09,Barclays Bank plc,"(3,367,472",NaN,6/20/14,NaN,NaN,NaN,,3.4
0000850134,N-CSR,09,Goldman Sachs International,"(1,683,736",NaN,6/20/14,NaN,NaN,NaN,,3.8
0000850134,N-CSR,09,"JPMorgan Chase Bank NA, London Branch","(3,367,472",NaN,6/20/14,NaN,NaN,NaN,,3.8
0000824036,N-CSR,09,Barclays Bank PLC,"1,300",ABX - HE Index for Sub-Prime Home Equity Sector,01/25/38,NaN,NaN,NaN,,(5.000
0000824036,N-CSR,09,Citibank,650,ABX - HE Index for Sub-Prime Home Equity Sector,05/25/46,NaN,NaN,NaN,,5.35
0000824036,N-CSR,09,Credit Suisse First Boston,"2,050",ABX - HE Index for Sub-Prime Home Equity Sector,10/12/52,NaN,NaN,Buy,,5.4
0000824036,N-CSR,09,JP Morgan,"1,300",ABX - HE Index for Sub-Prime Home Equity Sector,08/25/37,NaN,NaN,Buy,,6.3
0000824036,N-CSR,09,Bank of America,100,CMBX AJ Index,10/12/52,NaN,NaN,Buy,,7
0000824036,N-CSR,09,Barclays Bank PLC,340,CMBX AJ Index,10/12/52,NaN,NaN,Buy,,(0.390
0000824036,N-CSR,09,Barclays Bank PLC,360,CMBX AJ Index,10/12/52,NaN,NaN,Buy,,(0.400
0000824036,N-CSR,09,Deutsche Bank,"2,000",CMBX AJ Index,12/20/13,NaN,NaN,Buy,,(0.600
0000824036,N-CSR,09,Deutsche Bank,"3,000",CMBX AJ Index,12/20/13,NaN,NaN,Buy,,(0.600
0000824036,N-CSR,09,Deutsche Bank,"3,000",CMBX AJ Index,12/20/13,NaN,NaN,Buy,,(0.600
0000824036,N-CSR,09,Deutsche Bank,778,Dow Jones CDX Index,12/20/12,NaN,NaN,Buy,,(0.920
0000824036,N-CSR,09,JP Morgan,389,Dow Jones CDX Index,12/20/17,NaN,NaN,Buy,,(0.950
0000824036,N-CSR,09,Pershing LLC 1st Republic P.B. CNS,194,Dow Jones CDX Index,12/20/17,NaN,NaN,NaN,,(1.780
0001317146,N-CSRS,06,NaN," 2,000,000 USD            ",NaN, 12/20/2010    ," $7,582    ",NaN,NaN,,0.67
0001317146,N-CSRS,06,NaN,"  4,000,000 USD            ",NaN, 12/20/2010    ," 7,326    ",NaN,NaN,,(0.800
0001317146,N-CSRS,06,NaN," 1,000,000 USD            ",NaN, 12/20/2009    ," (4,613)    ",NaN,NaN,,(0.800
0001317146,N-CSRS,06,NaN," 4,000,000 USD            ",NaN, 12/20/2010    ," 6,571    ",NaN,NaN,,(0.800
0001317146,N-CSRS,06,NaN," 5,000,000 USD         ",NaN, 3/20/2011   ," (4,867)   ",NaN,NaN,NaN,
0001317146,N-CSRS,06,NaN," 5,000,000 USD            ",NaN, 3/20/2011    ," (1,969)    ",NaN,NaN,NaN,
0001317146,N-CSRS,06,NaN," 5,000,000 USD            ",NaN, 3/20/2011    , (898)    ,NaN,NaN,NaN,
0001317146,N-CSRS,06,NaN," 5,000,000 USD            ",NaN, 3/20/2011    ," (2,465)    ",NaN,NaN,NaN,
0001317146,N-CSRS,06,NaN," 5,000,000 USD            ",NaN, 3/20/2011    ," (9,120)    ",NaN,NaN,NaN,
0000890339,N-CSR,06,Morgan Stanley & Co.(1),500000,NaN,9/20/06,NaN,NaN,NaN,NaN,
0000890339,N-CSR,06,Bear Stearns(1),"1,300000",NaN,9/20/06,NaN,NaN,NaN,NaN,
0000890339,N-CSR,06,Morgan Stanley & Co.(1),300000,NaN,9/20/06,NaN,NaN,NaN,NaN,
0001039001,N-Q,12,Deutsche   Bank AG,"3,800,000",Ally Financial Inc.,09/20/14,"53,052","168,917",NaN,NaN,
0001039001,N-Q,12,Goldman   Sachs & Co.,"2,000,000",Ally Financial Inc.,09/20/14,"27,922","88,904",NaN,NaN,
0001039001,N-Q,12,Barclays   Bank PLC,"1,900,000",Berkshire Hathaway Inc.,06/20/17,"33,873","(45,949)",NaN,NaN,
0001039001,N-Q,12,Morgan   Stanley,"1,000,000",Commonwealth of   Australia,09/20/17,"10,188","12,486",NaN,NaN,
0001039001,N-Q,12,"Citigroup, Inc.","600,000",Federal Republic of Germany,12/20/16,"16,070","(19,249)",NaN,NaN,
0001039001,N-Q,12,Goldman   Sachs & Co.,"1,100,000",Federal Republic of   Germany,12/20/16,"29,250","(35,079)",NaN,NaN,
0001039001,N-Q,12,Barclays   Bank PLC,"500,000",Federative Republic of   Brazil,06/20/15,"8,343","(3,741)",NaN,NaN,
0001039001,N-Q,12,Barclays   Bank PLC,"2,900,000",Federative Republic of   Brazil,06/20/16,"20,546","(3,043)",NaN,NaN,
0001039001,N-Q,12,"Citigroup, Inc.","500,000",Federative Republic of   Brazil,06/20/15,"12,078","(7,476)",NaN,NaN,
0001039001,N-Q,12,"Citigroup, Inc.","1,000,000",Federative Republic of   Brazil,09/20/15,"18,023","(9,220)",NaN,NaN,
0001039001,N-Q,12,"Citigroup, Inc.","4,800,000",Federative Republic of   Brazil,06/20/16,"37,396","(8,426)",NaN,NaN,
0001039001,N-Q,12,Deutsche   Bank AG,"1,100,000",Federative Republic of   Brazil,06/20/16,"8,564","(1,925)",NaN,NaN,
0001039001,N-Q,12,Goldman   Sachs & Co.,"500,000",Federative Republic of   Brazil,06/20/15,"8,096","(3,494)",NaN,NaN,
0001039001,N-Q,12,Goldman   Sachs & Co.,"500,000",Federative Republic of   Brazil,09/20/16,"4,782","(2,354)",NaN,NaN,
0001039001,N-Q,12,HSBC,"800,000",Federative Republic of   Brazil,06/20/15,"18,934","(11,570)",NaN,NaN,
0001039001,N-Q,12,HSBC,"1,600,000",Federative Republic of   Brazil,06/20/15,"23,925","(9,197)",NaN,NaN,
0001039001,N-Q,12,HSBC,"900,000",Federative Republic of   Brazil,09/20/15,"13,219","(5,297)",NaN,NaN,
